alert_id,account_id,alert_type,severity,triggered_at,acknowledged_at,resolved_at,resolved
605b5473-96f1-42bd-85c7-c81fa71d5b5e,979f9869-e86b-49f8-8dfa-c4b1c4cb307c,malware_detected,high,2024-09-28,2024-10-01,2024-10-05,1
3f60dacc-7bef-4fb2-9d30-e4d4a1a7c9ce,e310e9e9-ca2e-4551-8aba-668ddeb5a75a,anomalous_behavior,medium,2024-09-28,,,0
cc7e61d6-3c07-4a25-870d-c0677e837f26,d2c7defd-f4c2-4fa3-b761-9284d6963452,malware_detected,medium,2024-09-28,2024-09-28,2024-09-30,1
caf92b6b-be88-4e04-9887-3b1201eb80b6,f21af536-0613-4242-a681-b4c6f4095051,unauthorized_access,low,2024-09-28,2024-09-30,2024-10-03,1
44df03ef-ebe5-4b19-85a7-08cb5187374f,5ca3336a-4636-4e1d-92a4-10dc5a76a6b8,anomalous_behavior,low,2024-09-28,2024-09-28,2024-09-28,1
25974fe9-d76a-4592-8c69-499dd8126f34,e310e9e9-ca2e-4551-8aba-668ddeb5a75a,policy_violation,medium,2024-09-28,,,0
b54be761-d6e2-4e5c-9c5a-70ebd6b2b967,847e3d22-d66a-4a76-8f2f-163b6b323257,policy_violation,medium,2024-09-28,2024-10-01,2024-10-01,1
1c5dc661-0770-41f9-b2a4-9f662349fcaa,27e0ac83-40ea-4380-9314-d5740e2aabde,malware_detected,high,2024-09-28,,,0
ba6af588-692c-4305-bfa1-a75c2648ca6e,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,malware_detected,low,2024-09-29,2024-10-02,,0
0bd33700-6781-4fc1-862b-fb20f7b11b06,630e6473-4495-404c-8183-ec7be0c6d590,policy_violation,low,2024-09-29,2024-10-01,2024-10-08,1
56d081bc-5041-4776-bcdb-1d48c01533e9,c52ace80-cd3d-4130-9058-ff4dc5d044d9,anomalous_behavior,low,2024-09-29,2024-09-30,2024-10-04,1
715eafbc-d72f-4d68-9df1-bcc7761057a3,23b3b550-591d-42fe-b9dd-3d45204968a3,unauthorized_access,low,2024-09-29,2024-10-01,,0
67f60b49-1f3e-4ab8-9f69-982160a6f18e,5ca3336a-4636-4e1d-92a4-10dc5a76a6b8,unauthorized_access,high,2024-09-29,2024-09-30,2024-10-07,1
bfc3d7e3-52a2-4a43-9ba6-9aac551d2f51,170f2873-fa93-40a2-8692-9d25035ad68e,policy_violation,low,2024-09-29,2024-09-29,2024-10-05,1
3b00e3f9-530e-490f-ad82-c9c8580b8604,15d1c5fb-725a-45cc-b876-b9b8c1f91211,anomalous_behavior,high,2024-09-29,2024-09-30,2024-10-05,1
74de432e-7e14-49df-a7bc-f021cd2ed47b,3001c4da-b595-4a88-92cd-87fef5217a6a,malware_detected,low,2024-09-29,2024-10-01,,0
62620470-217c-4bdb-b392-1bfdac6b8ba9,c52ace80-cd3d-4130-9058-ff4dc5d044d9,anomalous_behavior,medium,2024-09-30,,,0
0408d3ba-17de-4b2f-8941-dcd2069ff875,540f99e1-b82f-4033-af4c-45ebb854d1c8,policy_violation,critical,2024-09-30,2024-10-03,2024-10-08,1
a6505ba2-bc7a-4b56-83d4-b1a6f187d99c,bc0b2660-f08e-4057-9019-af110addd1a6,anomalous_behavior,low,2024-09-30,2024-10-03,2024-10-06,1
024589cf-616e-4062-862d-c6a671f4f0f4,96d47051-d7da-47c0-8ebb-0ad0bcccaa8e,malware_detected,high,2024-09-30,2024-10-02,,0
18cb5322-7cc5-4015-8984-d054f57184e9,53d8bace-2912-4b50-92a7-79bf335dbcc9,anomalous_behavior,high,2024-09-30,2024-10-01,2024-10-05,1
69bebd1c-3bdc-46be-b363-4a710e47b325,6a9944f8-db53-451f-98d1-711cf2d0a55d,malware_detected,medium,2024-09-30,2024-10-01,,0
3ab7167e-7ee0-4e4f-863b-11e691ad79b6,48b5db7e-8672-4678-9509-118ed3b2e099,policy_violation,medium,2024-09-30,2024-10-02,2024-10-08,1
6daa47b6-3690-46ea-8491-52bb7f659ebc,c1ee9d95-3de5-406d-89c3-0ee3db4f2308,malware_detected,low,2024-09-30,,,0
e69d31c6-b993-47c3-ae05-2aa9ace5d6cb,c4ffaccf-dbc5-491a-a876-82c96d13cf64,policy_violation,low,2024-10-01,,,0
0652385e-9f9d-4c3d-ba43-6738713c6df5,4263ffae-01d1-4ee8-a230-b967c46a198e,unauthorized_access,medium,2024-10-01,2024-10-01,2024-10-06,1
169b6628-05c4-40e4-8461-697c21050e15,b112f104-c104-458c-a269-99b3833f39a3,malware_detected,low,2024-10-01,2024-10-02,2024-10-06,1
1c5b3815-688e-4aaa-aef2-eac3c8355f7f,63ff4fb9-ac6a-4469-b60e-4e9683f08138,policy_violation,low,2024-10-01,2024-10-03,2024-10-10,1
b06dd511-cee5-49ce-b38e-4edded319ddf,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,policy_violation,medium,2024-10-01,,,0
f633278c-67c6-4090-816f-0e1b5ab5585e,cf079396-119a-42d4-821a-279012506870,anomalous_behavior,high,2024-10-01,2024-10-04,2024-10-11,1
887d4a27-f046-40a2-ab1c-3e4677758324,4c206644-a901-409c-a2cc-856c303f8e24,policy_violation,low,2024-10-01,2024-10-02,,0
e1d61c56-9f28-499a-991c-539e9621cec4,ffa161c6-06ed-4886-aec4-e5d0446f219e,malware_detected,high,2024-10-01,,,0
0a643e91-3630-47d8-8040-deec85e9402f,48b5db7e-8672-4678-9509-118ed3b2e099,anomalous_behavior,high,2024-10-01,2024-10-01,2024-10-06,1
8404b692-1f70-4fb1-946c-1b634c5e58f7,cf079396-119a-42d4-821a-279012506870,policy_violation,medium,2024-10-01,2024-10-01,,0
a5027df9-f57d-4ae4-aba6-28b51ae9d91b,53d8bace-2912-4b50-92a7-79bf335dbcc9,malware_detected,high,2024-10-01,2024-10-02,2024-10-02,1
e81c1b99-d90b-48ac-9dd9-440d5e9073a0,a2ebe4fb-df3a-4346-8560-827e17f34e35,unauthorized_access,medium,2024-10-02,2024-10-04,2024-10-09,1
d6dfc362-3b9e-4c16-a080-df66996566da,4c206644-a901-409c-a2cc-856c303f8e24,policy_violation,high,2024-10-02,,,0
5ff68b8d-10f1-489b-a144-335d0d6a646b,cfcef06e-4d2d-4560-99cd-0d297cab8129,policy_violation,medium,2024-10-02,2024-10-02,2024-10-09,1
af9f3fed-d174-497e-84c8-46bc28fba8df,170f2873-fa93-40a2-8692-9d25035ad68e,unauthorized_access,low,2024-10-03,2024-10-03,2024-10-05,1
b7de57c4-a4cf-4785-a8c8-f6117e93caee,050c7e1c-e41e-42df-83cb-7a470cdbece0,anomalous_behavior,medium,2024-10-03,,,0
1dab5542-dc68-4cbd-aad5-ea2474f1fbd1,1aa97f09-ba12-403e-8258-063ff7347728,anomalous_behavior,medium,2024-10-03,2024-10-03,,0
1dd53651-6b9d-467e-9985-99e88d761eab,a158c230-a844-4a0b-b11f-06fce6d0f2a3,malware_detected,high,2024-10-03,2024-10-06,2024-10-09,1
a9f47c6a-e8dc-4e69-acb8-c0b297b9bee1,630e6473-4495-404c-8183-ec7be0c6d590,anomalous_behavior,medium,2024-10-03,2024-10-03,2024-10-08,1
6449bfa5-14d2-42db-b264-6a34fb46388f,3c249534-38bb-4605-b380-89db5454eb79,anomalous_behavior,high,2024-10-03,2024-10-06,2024-10-13,1
e8e922e5-598c-41da-b643-fe01a7370c92,d90cc9c9-a6f7-407f-bde3-4f0f2b5fe4e4,anomalous_behavior,low,2024-10-03,2024-10-05,2024-10-10,1
644dafb5-e913-429e-8878-9e064969ce2b,285f62b1-1125-4bf6-b628-cb2e89c9ea9e,unauthorized_access,low,2024-10-04,,,0
3c59b59a-05aa-4928-9c2d-b486401083a7,b1091b8c-5cd9-4a4f-964c-66d2f9e64005,policy_violation,medium,2024-10-04,2024-10-06,,0
a094efc5-3829-4eb5-b10c-18eb37ae866c,25b17b5c-0f15-449a-9e15-e8e3b423a31e,malware_detected,medium,2024-10-04,2024-10-07,,0
e4ea0546-7aec-445c-84e2-583db69190cd,0247ffb0-2ad5-474e-8afd-7679889657b3,policy_violation,critical,2024-10-04,2024-10-04,,0
ed979ede-e185-49a6-bce1-21bdd99248c3,dfdf6aa4-25dd-4112-a079-2adbd257721c,malware_detected,medium,2024-10-05,2024-10-05,2024-10-09,1
1c4f6e29-9503-4d69-a36e-4513aaeb9dc2,587882aa-3f91-46c0-b628-5b068e88592b,unauthorized_access,low,2024-10-05,2024-10-06,,0
cdbedd11-cbba-4225-909c-15c1a077f3a2,63ff4fb9-ac6a-4469-b60e-4e9683f08138,policy_violation,medium,2024-10-05,2024-10-08,2024-10-10,1
e9f4818c-7ca5-4f57-816f-cf508dd6dd6b,8caf2022-7a84-440e-bc14-3cf1da4f0acb,anomalous_behavior,low,2024-10-05,2024-10-07,2024-10-12,1
87889860-a709-4ca5-9570-c894a4f26d36,48b5db7e-8672-4678-9509-118ed3b2e099,anomalous_behavior,high,2024-10-05,,,0
0b69300f-d587-457c-a6a7-20074aec8bec,ffa161c6-06ed-4886-aec4-e5d0446f219e,anomalous_behavior,low,2024-10-05,2024-10-06,2024-10-12,1
15ba879b-a57c-4a4c-9570-9c5626a26cb0,c4ffaccf-dbc5-491a-a876-82c96d13cf64,anomalous_behavior,low,2024-10-05,,,0
8e71818c-ecf1-4773-abaf-850beca0bb26,3009475c-7413-44f6-bf4f-82ee2226bd83,anomalous_behavior,high,2024-10-05,,,0
b0caf578-a683-4b5d-b7b4-6cec995ab0d1,740ccda5-724d-4125-aa35-fb19e21a2b8c,policy_violation,high,2024-10-06,,,0
8b073328-ebe5-4efa-a776-d970d277753b,25b17b5c-0f15-449a-9e15-e8e3b423a31e,malware_detected,low,2024-10-06,2024-10-09,2024-10-14,1
c67be291-1bf0-4d13-8480-19e730b328fe,e7543ce8-c746-41f9-b5e3-6ea2ceb7b4dd,malware_detected,medium,2024-10-06,2024-10-06,2024-10-13,1
091ce2bb-6949-433d-891d-7cacde36b0e4,31e80fad-f6a0-4dce-a00c-b72303ad9f6d,unauthorized_access,medium,2024-10-06,2024-10-08,,0
99a5ec90-f3c9-415d-b2a6-429f54017fcf,0991201d-1323-43db-b83e-59f3660f6d91,malware_detected,low,2024-10-07,,,0
49beddae-8bdc-4d43-b95d-212ad8ff1e13,eacad002-b400-485c-b97d-2cdc917af2e4,policy_violation,medium,2024-10-07,2024-10-09,,0
2babc6f9-0abb-4289-af65-5492a8da7359,a16553b9-4aa8-4576-9dee-3abb54058664,unauthorized_access,medium,2024-10-07,,,0
4e9188f0-bf59-4a79-9852-0b8fdce6a2e6,3009475c-7413-44f6-bf4f-82ee2226bd83,anomalous_behavior,low,2024-10-07,2024-10-10,2024-10-17,1
f6ad0a9b-89ab-44f7-822e-4120233cd3c6,8933e825-66f0-4781-9bc8-58d8b705662d,anomalous_behavior,medium,2024-10-07,2024-10-07,2024-10-11,1
d6eb8c3b-e692-478f-b4cb-f3bf469e699d,3009475c-7413-44f6-bf4f-82ee2226bd83,malware_detected,critical,2024-10-07,2024-10-08,2024-10-14,1
93550010-6d69-4b12-8691-72346fbf28c6,595dfffb-8d01-4b9c-bb42-d8e65082f58f,unauthorized_access,low,2024-10-07,,,0
4b66a058-608a-4bf4-8811-dfe47bc48335,8326e5d7-adc6-4ada-ad6a-39f1197a6bd0,unauthorized_access,low,2024-10-07,2024-10-07,2024-10-13,1
d73291f4-8b6f-4159-a427-4a12422ffd54,2044f51d-97be-475e-a1d8-c81fde3106c0,policy_violation,low,2024-10-07,2024-10-09,2024-10-12,1
2eaf49ae-7874-4ef2-80ac-01c323059bbb,fea26b95-dd7c-4561-a7cb-fc1cfb9d2a99,unauthorized_access,high,2024-10-07,2024-10-08,,0
b47e6d55-4dfc-4a20-898c-514b6f9ce6a8,64a27eb4-f42f-4b31-861a-6cfa265cf276,unauthorized_access,low,2024-10-08,2024-10-09,2024-10-12,1
739acf6a-54ec-4070-9916-e6e2dc0365ce,5d115863-a15b-47e9-9474-e44664f2728b,malware_detected,high,2024-10-08,,,0
7510896a-2da9-4ab2-b119-6fece747d961,d659290f-b25c-4777-a270-637c7ca5eb72,unauthorized_access,low,2024-10-08,2024-10-09,2024-10-09,1
c92c8d91-47b0-41d8-b6eb-a8c9c7fab831,b3f94903-b41b-4319-a56b-73871129bdac,malware_detected,high,2024-10-08,2024-10-10,2024-10-11,1
c7a44a7a-6eb6-4122-8c00-6f532b9b3d35,6b1e0218-e14a-441f-959c-ea6d6ef9f3d7,policy_violation,high,2024-10-08,2024-10-08,2024-10-10,1
ae46dd08-0499-49b4-84f3-eba9003f6df9,27e0ac83-40ea-4380-9314-d5740e2aabde,anomalous_behavior,medium,2024-10-08,2024-10-10,2024-10-13,1
fd99627b-fc9e-477d-84ec-35cdbaa847a4,eb470853-cf17-4102-9c86-ffd9fa276d43,unauthorized_access,high,2024-10-08,,,0
01ce1ad0-4298-4b4d-8ddc-df05b712a768,d2c7defd-f4c2-4fa3-b761-9284d6963452,malware_detected,medium,2024-10-08,2024-10-10,2024-10-15,1
32f2c83f-7929-4a67-a233-98cfe50b388d,d659290f-b25c-4777-a270-637c7ca5eb72,anomalous_behavior,low,2024-10-09,2024-10-10,,0
8e06a32e-bb75-400f-b8ef-d33547bf391e,170f2873-fa93-40a2-8692-9d25035ad68e,malware_detected,medium,2024-10-09,2024-10-09,2024-10-09,1
ff67adfa-1631-4e65-9a0f-6a3cb0081ec1,23b3b550-591d-42fe-b9dd-3d45204968a3,policy_violation,medium,2024-10-09,2024-10-11,2024-10-12,1
1a2cda07-5b0e-46e4-879f-e144d4bf4804,46c77db6-cfcf-4b19-bd11-2ddc39d98598,malware_detected,low,2024-10-09,2024-10-10,,0
9173e44e-ca91-44d1-a70e-52e195b1e808,ae4047ed-04b2-4c81-bc7a-2756ab03ccec,malware_detected,medium,2024-10-09,2024-10-12,2024-10-15,1
8d2c7dc5-4cb6-4467-bab1-66827ab5479f,64a27eb4-f42f-4b31-861a-6cfa265cf276,anomalous_behavior,medium,2024-10-09,2024-10-09,,0
6e4522ca-7835-46fc-b7c6-5360cefcb368,25b17b5c-0f15-449a-9e15-e8e3b423a31e,policy_violation,high,2024-10-09,2024-10-11,,0
66f991e3-0dc5-44fc-b191-f5c987840f34,cef6031a-38a8-4add-bdfb-68572feb1ad6,anomalous_behavior,medium,2024-10-09,2024-10-09,,0
06df5346-965f-4cb0-961d-c65b2e891aca,10156cb0-fe7a-4af6-83e6-9f8e454b52e3,policy_violation,low,2024-10-10,2024-10-11,2024-10-11,1
9e47c54d-96e2-427d-bf3a-920e5de23cc7,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,anomalous_behavior,medium,2024-10-10,2024-10-11,2024-10-16,1
9b42d820-4b25-459b-bb46-d373b58b1ed3,d2c7defd-f4c2-4fa3-b761-9284d6963452,malware_detected,medium,2024-10-10,2024-10-13,,0
53eac353-cc83-4663-adb2-20b2c7ebd7f4,eb470853-cf17-4102-9c86-ffd9fa276d43,anomalous_behavior,high,2024-10-10,2024-10-12,2024-10-12,1
a77184ee-a9a9-46f7-a76d-61c401bfc52c,25b17b5c-0f15-449a-9e15-e8e3b423a31e,anomalous_behavior,low,2024-10-10,,,0
36a772f7-1f9b-49e7-a5e5-7fdd8411d95d,64a27eb4-f42f-4b31-861a-6cfa265cf276,policy_violation,medium,2024-10-10,2024-10-11,,0
bb5aba03-8972-43e2-ab89-9f466c18a13a,bc0b2660-f08e-4057-9019-af110addd1a6,unauthorized_access,medium,2024-10-10,2024-10-10,2024-10-10,1
cd9e203a-8605-4b24-9ccd-76701b387f43,adbba2da-3864-4c28-ab5d-236e9af00c8c,unauthorized_access,low,2024-10-10,2024-10-11,,0
d4f5330a-2ad7-4f4a-a175-f1bf707057d6,96d47051-d7da-47c0-8ebb-0ad0bcccaa8e,policy_violation,low,2024-10-10,2024-10-10,2024-10-13,1
af56962a-a646-4ad3-8ff7-8040c624edb4,740ccda5-724d-4125-aa35-fb19e21a2b8c,unauthorized_access,critical,2024-10-11,2024-10-11,,0
272acdb4-8406-49fe-935e-d660141abf80,be00df1e-3d33-43ce-b595-f5838cac9e28,malware_detected,low,2024-10-11,2024-10-13,2024-10-19,1
cb1c72d9-651c-47eb-be21-bbaa6e0042fb,a2ebe4fb-df3a-4346-8560-827e17f34e35,policy_violation,low,2024-10-11,2024-10-14,2024-10-16,1
5e9d086a-5c03-44d5-8e97-56086e96cd3f,587882aa-3f91-46c0-b628-5b068e88592b,malware_detected,low,2024-10-11,,,0
ddc1588e-3f57-4307-81ed-821924555f7b,25b17b5c-0f15-449a-9e15-e8e3b423a31e,unauthorized_access,high,2024-10-12,2024-10-14,,0
0c23715d-6457-4fca-8819-b7f4b56f8e68,920ffae1-9fa0-43a4-b863-d6c43adfca02,anomalous_behavior,medium,2024-10-12,2024-10-15,2024-10-18,1
fcc823e9-e81d-4b64-8855-589234284677,610328a7-8916-4fd1-b590-78fa474fe818,malware_detected,low,2024-10-13,2024-10-14,2024-10-17,1
ecd83a30-a413-4486-aa37-c571ee88affe,98b520f4-4ebf-48ca-a94f-3ce143feaf56,unauthorized_access,low,2024-10-13,,,0
1b929c3f-20c1-4aeb-b76e-d50a24006cc0,2725d6eb-4722-4c50-af36-44b9da0f92b5,anomalous_behavior,low,2024-10-13,,,0
5cc103d3-d76e-4b06-97d3-960efd238914,1edc3682-b54a-485d-93ba-fb01366964f9,malware_detected,medium,2024-10-13,2024-10-15,,0
9b532c23-7814-44e0-b8e3-4200a21574bf,6dad7bbd-9f6d-43fd-b53c-b7f46c830270,unauthorized_access,high,2024-10-13,2024-10-14,,0
b2922985-4e26-4247-b23c-95a144a5b3a1,a2d83a79-8b3b-45f9-8aba-7291fdfd6294,policy_violation,low,2024-10-13,2024-10-13,2024-10-15,1
856b6823-9c17-4c94-b5a6-aa37136a8a60,d7537597-17e7-4804-83df-bd264066f93c,malware_detected,medium,2024-10-13,2024-10-13,2024-10-18,1
a10f151c-4b44-47f2-8fbe-fe37022cec0b,8326e5d7-adc6-4ada-ad6a-39f1197a6bd0,malware_detected,medium,2024-10-14,,,0
ef158df2-dfbb-48c4-bb0f-b4c3ab12e0cf,4a15d71b-5423-4cd9-8a9d-1a6afaf167ae,malware_detected,medium,2024-10-14,2024-10-15,2024-10-17,1
91c11819-9dc1-492f-bbb0-73933da2463a,20d44144-0ed3-41db-9c37-8e64ed6ba00d,policy_violation,critical,2024-10-14,2024-10-14,,0
84ef12da-95a3-43a0-a87f-e8a8f85ef034,fba5560f-73e7-4b9d-87fd-e161fbd3d0ad,anomalous_behavior,low,2024-10-14,2024-10-15,2024-10-16,1
673394a6-8649-49d2-90ad-6557d7282a88,31af803c-ee8f-43ef-acb7-a8f771478b72,unauthorized_access,medium,2024-10-14,2024-10-16,2024-10-22,1
205628b8-4bb9-4c6a-9b59-8128a817d32f,b77713f1-eb3d-401c-95cb-f68b149c3837,policy_violation,low,2024-10-15,2024-10-17,2024-10-22,1
77a7492d-afc7-4153-9ba9-3f01b5e296ad,96d47051-d7da-47c0-8ebb-0ad0bcccaa8e,unauthorized_access,high,2024-10-15,,,0
906f4888-fc15-4750-a688-edd9ca74cb64,cf079396-119a-42d4-821a-279012506870,malware_detected,high,2024-10-15,2024-10-15,,0
342f9c99-f0d2-46bd-af8d-5ec3a414b72e,740ccda5-724d-4125-aa35-fb19e21a2b8c,anomalous_behavior,low,2024-10-15,2024-10-16,2024-10-16,1
73372f70-8a38-47b5-bbe9-4fe93afcfeff,3c249534-38bb-4605-b380-89db5454eb79,unauthorized_access,medium,2024-10-15,2024-10-16,2024-10-20,1
dcd3e5e1-1db3-40f2-919c-bc7bfd36cb94,f129348b-b5ac-4e68-a48b-bb1cec0e9ebf,policy_violation,high,2024-10-15,2024-10-16,,0
a7412ff6-f8bb-4d91-b758-544a3d638ea9,a2ebe4fb-df3a-4346-8560-827e17f34e35,anomalous_behavior,high,2024-10-15,2024-10-18,2024-10-23,1
d9688738-5b08-4b72-8b93-d286e07d480c,98b520f4-4ebf-48ca-a94f-3ce143feaf56,anomalous_behavior,medium,2024-10-16,2024-10-16,2024-10-19,1
1246eabc-8ba9-4c37-bd8d-bb8ab8ad9c0e,df682065-0de8-4e46-ad28-697d50db531d,malware_detected,medium,2024-10-16,2024-10-16,2024-10-18,1
6364a547-3362-4f32-9c89-afab2cd6861c,9a93a7a6-09c9-4db1-85ae-c838d4156583,anomalous_behavior,low,2024-10-16,2024-10-16,2024-10-21,1
d7625f52-eb45-472c-a82c-c0e114e0fefb,eb470853-cf17-4102-9c86-ffd9fa276d43,policy_violation,low,2024-10-16,,,0
0103d15c-e600-4e0d-960d-0979e7ebaab0,de116074-83f8-4c77-ae70-0371b2c9634a,anomalous_behavior,critical,2024-10-16,2024-10-17,2024-10-17,1
1907b025-2574-4994-9e69-fff52dbdf039,925c4009-676d-48ff-99b4-359c7f2b0375,malware_detected,low,2024-10-16,2024-10-17,2024-10-19,1
74d754d2-e826-4afa-9baa-4e682c38ced0,a2ebe4fb-df3a-4346-8560-827e17f34e35,malware_detected,medium,2024-10-16,2024-10-17,2024-10-19,1
d005d036-fe4b-4fe7-ba22-1cd8db63056f,eb470853-cf17-4102-9c86-ffd9fa276d43,anomalous_behavior,medium,2024-10-16,,,0
4011b319-1689-4d32-aa49-d2d185b117ab,6b1e0218-e14a-441f-959c-ea6d6ef9f3d7,malware_detected,low,2024-10-17,2024-10-17,2024-10-20,1
2eb305de-ed0c-49b2-bf73-709703275e40,e3032fad-edee-4469-b0ea-ac569376239b,malware_detected,medium,2024-10-17,2024-10-20,2024-10-20,1
adc89328-f949-4127-b51c-429f64c98b5e,c22d762a-e042-40e4-9bda-c8a1deed1495,anomalous_behavior,medium,2024-10-17,2024-10-19,2024-10-20,1
487372ed-2cd2-4a7b-9624-6f144f0fd4bf,5fb4b2ef-dab5-45b4-9404-59eff67b1abf,policy_violation,medium,2024-10-17,,,0
adc06568-04a5-4b63-acfc-e24d8d9be408,d2c7defd-f4c2-4fa3-b761-9284d6963452,unauthorized_access,medium,2024-10-17,2024-10-18,2024-10-19,1
49d48b4e-0fdc-4cfc-921b-c25955ddab2b,30fc2998-6457-4adf-a23c-ecb24d6d7a79,policy_violation,medium,2024-10-17,,,0
80d0f385-9527-4ba0-a900-41d7225934b5,20d44144-0ed3-41db-9c37-8e64ed6ba00d,malware_detected,medium,2024-10-17,2024-10-20,2024-10-21,1
eb371c60-d022-40c0-98b0-8211f8595dcf,25b17b5c-0f15-449a-9e15-e8e3b423a31e,malware_detected,medium,2024-10-17,2024-10-20,2024-10-23,1
d38ca237-cbd6-45b8-8ec2-aa52fa9259f8,4541f21d-b4a8-4882-a41e-8959d66cf544,policy_violation,high,2024-10-17,2024-10-19,2024-10-19,1
d40d7ce3-5328-4246-9d7f-14ff836e3dbc,9187a035-a7df-4a81-83a0-7b18f25c09d8,anomalous_behavior,high,2024-10-17,2024-10-17,2024-10-24,1
e95c2b7d-7dff-42a7-b078-1b2258299a13,9f3e3337-8921-43b1-b507-5ce25d46018d,anomalous_behavior,low,2024-10-17,,,0
8ccefbd8-49d8-4933-9340-aa3f4011537f,27e0ac83-40ea-4380-9314-d5740e2aabde,anomalous_behavior,low,2024-10-17,2024-10-20,2024-10-20,1
2692ac97-be27-444a-92f6-d9a95384df6f,6dad7bbd-9f6d-43fd-b53c-b7f46c830270,malware_detected,low,2024-10-17,2024-10-20,2024-10-24,1
1e7ddfb5-ec52-4d73-850f-06c0f5c30ddd,53d8bace-2912-4b50-92a7-79bf335dbcc9,unauthorized_access,medium,2024-10-18,2024-10-18,2024-10-20,1
141abd30-ce4b-40f7-a626-bbb20742cf59,b112f104-c104-458c-a269-99b3833f39a3,policy_violation,low,2024-10-18,2024-10-19,2024-10-19,1
5477663e-97d3-40da-8edb-218413b430cb,e1f27c07-3718-46db-b848-174345537094,malware_detected,low,2024-10-18,,,0
684532b2-907c-41ff-a8ee-88ae3b91799b,47ac5c4d-b495-4761-8493-d08df42e13ef,anomalous_behavior,medium,2024-10-18,,,0
f203525c-073f-4ab6-9992-f9fe9a2f46ef,31e80fad-f6a0-4dce-a00c-b72303ad9f6d,policy_violation,medium,2024-10-18,,,0
fe8f5f66-e00a-4cf7-ae82-65fc62ff0d97,d659290f-b25c-4777-a270-637c7ca5eb72,policy_violation,low,2024-10-18,,,0
abed7c64-1ea8-4702-83cc-996c4cad9147,05b301e7-a9b3-412b-b36c-97ec4daeda53,policy_violation,medium,2024-10-19,2024-10-19,,0
a77f77bd-a177-455d-9218-bcc0399f4f78,3a56e0b2-29c5-4c56-8ef8-3c7da15e2920,malware_detected,critical,2024-10-19,2024-10-22,2024-10-22,1
0498671b-366c-40d7-b8b2-87ff4d304391,4812c71a-14a3-4cd3-9aaa-50661039f627,policy_violation,low,2024-10-20,2024-10-23,,0
632eb340-d16f-4453-8415-8a0ecc767333,d659290f-b25c-4777-a270-637c7ca5eb72,anomalous_behavior,high,2024-10-20,2024-10-23,2024-10-24,1
074eae58-c1d4-4156-896e-2a39006077dc,75ea5990-4dbd-408f-a876-2a3dc21d622d,malware_detected,low,2024-10-20,2024-10-21,,0
021760f2-2e8f-4404-b923-4d3c3546a6b1,630e6473-4495-404c-8183-ec7be0c6d590,unauthorized_access,high,2024-10-20,,,0
cecf9293-e7a6-41ce-b451-46f41aeb1a4b,86d1f0c6-2164-499f-b23c-b914b50d1484,malware_detected,medium,2024-10-20,,,0
c13e8a70-7b6d-4084-afdc-e36921bbf14c,d659290f-b25c-4777-a270-637c7ca5eb72,unauthorized_access,low,2024-10-20,2024-10-23,2024-10-25,1
590ef622-85bc-492c-9f52-f532a6eaeab1,610328a7-8916-4fd1-b590-78fa474fe818,anomalous_behavior,medium,2024-10-21,2024-10-23,2024-10-30,1
91d5b07c-2908-4ce4-bed9-f962616c446f,540f99e1-b82f-4033-af4c-45ebb854d1c8,malware_detected,low,2024-10-21,2024-10-21,,0
75606d55-a741-416b-b0f2-f0969fc4eb36,48b5db7e-8672-4678-9509-118ed3b2e099,policy_violation,low,2024-10-21,2024-10-23,2024-10-25,1
28993457-f852-4fcf-8d26-7d6021766db1,31af803c-ee8f-43ef-acb7-a8f771478b72,anomalous_behavior,low,2024-10-21,2024-10-23,2024-10-24,1
fa002782-35d2-4913-9ef3-43f155fb59b1,a2ebe4fb-df3a-4346-8560-827e17f34e35,policy_violation,medium,2024-10-21,2024-10-24,,0
e3072541-3a34-49aa-82ba-c7a1c51dc8aa,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,unauthorized_access,medium,2024-10-21,2024-10-24,2024-10-30,1
851e2075-fb16-4cce-b739-57b1b8272acb,740ccda5-724d-4125-aa35-fb19e21a2b8c,anomalous_behavior,low,2024-10-21,2024-10-24,2024-10-24,1
ae7926ff-76e6-44c4-98fc-c54b327bcdaa,b77713f1-eb3d-401c-95cb-f68b149c3837,policy_violation,medium,2024-10-21,2024-10-22,2024-10-23,1
500cc5ab-ba4e-4b9a-8413-9be2939fe929,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,policy_violation,medium,2024-10-22,2024-10-22,2024-10-22,1
fddfa573-00bc-461f-9d0e-0c66b38eb7f0,63ff4fb9-ac6a-4469-b60e-4e9683f08138,unauthorized_access,low,2024-10-22,2024-10-22,2024-10-23,1
8e7505ce-4039-4e1a-9e53-6f5fb54e3b16,f31228b1-3479-4cef-9c04-76f64fd2391f,policy_violation,low,2024-10-22,2024-10-22,2024-10-22,1
980e1635-7b54-402c-94ab-c66ad5ce13a3,d659290f-b25c-4777-a270-637c7ca5eb72,anomalous_behavior,high,2024-10-22,2024-10-22,2024-10-24,1
855a3cb0-7fc7-422f-94fd-e54e2776b386,2cfd5e71-45bb-4953-b7a6-c9d065ff3091,malware_detected,medium,2024-10-22,2024-10-24,2024-10-29,1
